time,ACCx,ACCy,ACCz,ACCnorm,,
0.510076,-0.00488,0.146156,-0.300364,0.334071734,954,
0.515574,-0.011224,0.149328,-0.293532,0.329523694,955,
0.521094,-0.017324,0.15494,-0.300608,0.338632093,956,
0.526589,-0.019276,0.15372,-0.305,0.34209122,957,
0.532145,-0.022692,0.159332,-0.308416,0.347882225,958,
0.537619,-0.027084,0.165676,-0.30988,0.35243112,959,
0.543217,-0.032696,0.167872,-0.311344,0.355225454,960,
0.548716,-0.028548,0.179828,-0.305732,0.355844283,961,
0.554334,-0.031476,0.177876,-0.30378,0.353430189,962,
0.55986,-0.038064,0.179828,-0.294264,0.346955731,963,
0.565371,-0.03416,0.174704,-0.349408,0.392140719,964,
0.570877,0.0122,0.127856,-0.315004,0.340181594,965,
0.576379,-0.030256,0.123952,-0.299144,0.32521786,966,
0.581893,-0.027816,0.030012,-0.255956,0.259206335,967,
0.587404,-0.001464,0.118584,-0.36234,0.381253963,968,
0.592973,-0.019276,0.12688,-0.31598,0.34104759,969,
0.598465,0.0183,0.167628,-0.281576,0.32820585,970,
0.604078,-0.019032,0.131516,-0.272304,0.302998587,971,
0.609588,0.012444,0.111996,-0.25864,0.282121617,972,
0.615097,0.022204,0.115168,-0.224968,0.253707089,973,
0.620601,0.010736,0.121512,-0.17568,0.213878214,974,
0.626085,0.004636,0.11712,-0.172264,0.208358999,975,
0.631584,-0.003172,0.136884,-0.1769,0.223698237,976,
0.637088,-0.004148,0.175436,-0.192516,0.260494542,977,
0.642639,-0.000244,0.18422,-0.20984,0.279230896,978,
0.648128,0.00244,0.155672,-0.217648,0.267601153,979,
0.653729,-0.0122,0.154452,-0.251076,0.295031215,980,
0.659245,-0.00854,0.15982,-0.30988,0.348770667,981,
0.664754,-0.01708,0.172752,-0.260104,0.312712441,982,
0.670275,-0.015616,0.184708,-0.26962,0.327193901,983,
0.675763,-0.0183,0.179828,-0.267668,0.322984764,984,
0.681276,-0.022692,0.182268,-0.260592,0.318817724,985,
0.686756,-0.022204,0.175436,-0.259616,0.314119842,986,
0.692345,-0.027572,0.164212,-0.268644,0.316062327,987,
0.697842,-0.032452,0.15494,-0.268888,0.312026109,988,
0.703486,-0.026596,0.152012,-0.264984,0.306645586,989,
0.709043,-0.011956,0.150304,-0.268888,0.308277464,990,
0.714552,-0.0122,0.142984,-0.24888,0.287288215,991,
0.720068,-0.026352,0.124684,-0.22814,0.261320469,992,
0.725565,-0.024156,0.136152,-0.207888,0.249676391,993,
0.731112,0.060024,0.138104,-0.207888,0.25669635,994,
0.736609,0.010248,0.136884,-0.21106,0.251770877,995,
0.742185,0,0.127368,-0.215696,0.250494255,996,
0.747678,0.002928,0.128832,-0.22448,0.258838807,997,
0.753279,0.036356,0.118828,-0.244732,0.274473321,998,
0.758779,0.047824,0.110288,-0.243268,0.271348296,999,
0.764362,0.042212,0.113948,-0.226676,0.257192552,1000,
0.770002,0.016348,0.110776,-0.232044,0.257648981,1001,
0.77544,0.00244,0.11712,-0.233508,0.261245161,1002,
0.780923,0.01952,0.12688,-0.243024,0.274845828,1003,
0.786416,0.027328,0.13176,-0.242292,0.277151458,1004,
0.791925,0.023912,0.117608,-0.264496,0.290450614,1005,
0.797424,0.041236,0.119072,-0.267424,0.295625007,1006,
0.802978,0.034648,0.111264,-0.274012,0.297762888,1007,
0.808471,0.040504,0.105652,-0.274256,0.296680422,1008,
0.814076,0.040748,0.103944,-0.280844,0.30222195,1009,
0.819582,0.00244,0.180072,-0.338672,0.383576071,1010,
0.825066,0.050752,0.10858,-0.320128,0.34182937,1011,
0.83056,0.053436,0.097844,-0.321592,0.340367844,1012,
0.83604,0.044164,0.104432,-0.306952,0.327224742,1013,
0.841593,0.035624,0.084668,-0.310368,0.323675818,1014,
0.847087,-0.044652,0.146888,-0.337696,0.370956162,1015,
0.852639,0.035136,0.138836,-0.357216,0.384854835,1016,
0.858137,0.0122,0.141032,-0.38796,0.412979208,1017,
0.863757,0.000732,0.127856,-0.372832,0.39414641,1018,
0.86926,0.001952,0.120048,-0.367708,0.38681327,1019,
0.874672,0.010736,0.120292,-0.36722,0.38656947,1020,
0.880165,0.0244,0.11346,-0.376004,0.393506721,1021,
0.885672,0.021472,0.09638,-0.381616,0.394183869,1022,
0.891172,0.003904,0.078812,-0.357216,0.365827614,1023,
0.896657,-0.051972,0.07442,-0.325984,0.338385865,1024,
0.902249,-0.036844,0.067344,-0.264008,0.274941664,1025,
0.907763,-0.024156,0.075396,-0.277428,0.288503664,1026,
0.913356,-0.014396,0.080764,-0.311588,0.322206689,1027,
0.918831,0.004148,0.086132,-0.341112,0.351842754,1028,
0.924418,0.021228,0.114436,-0.369904,0.387782407,1029,
0.929932,0.034892,0.122732,-0.388204,0.408635462,1030,
0.935417,0.03782,0.125904,-0.386984,0.408703787,1031,
0.940912,0.025132,0.122732,-0.38064,0.400726304,1032,
0.946399,0.015372,0.098576,-0.358192,0.37182662,1033,
0.951899,-0.001952,0.087596,-0.305,0.317335579,1034,
0.957418,-0.005124,0.08906,-0.284748,0.298394642,1035,
0.962974,0.001708,0.1281,-0.256688,0.286881956,1036,
0.968477,0.02318,0.111996,-0.272548,0.295572036,1037,
0.974073,0.027572,0.105164,-0.29402,0.313476383,1038,
0.97958,0.029768,0.144204,-0.295728,0.330357348,1039,
0.985075,0.020496,0.148596,-0.284748,0.321842012,1040,
0.990586,0.023912,0.134688,-0.282064,0.313484834,1041,
0.996073,0.020984,0.128588,-0.284748,0.313139946,1042,
0.001579,0.012688,0.129076,-0.284748,0.312894587,1043,
0.007066,0.017324,0.123952,-0.284748,0.311039616,1044,
0.012616,0.019764,0.1098,-0.289384,0.310144733,1045,
0.01811,0.020984,0.101992,-0.292068,0.310074851,1046,
0.023696,0.022936,0.098332,-0.2928,0.309720975,1047,
0.029204,0.022204,0.091988,-0.286944,0.302145112,1048,
0.034701,0.024644,0.08662,-0.286212,0.300046097,1049,
0.040216,0.01952,0.083204,-0.286212,0.298699255,1050,
0.045716,0.016592,0.082716,-0.282552,0.29487771,1051,
0.051201,0.014884,0.075396,-0.282796,0.29305233,1052,
0.056685,0.005856,0.074664,-0.283284,0.293016775,1053,
0.062257,0.005612,0.084668,-0.280112,0.292682246,1054,
0.067743,0.010492,0.092476,-0.282064,0.297021872,1055,
0.073363,0.011224,0.089792,-0.282308,0.296456385,1056,
0.078827,0.00854,0.087596,-0.283284,0.296640886,1057,
0.084408,0.01098,0.082716,-0.286212,0.298127164,1058,
0.08989,0.016348,0.084912,-0.293288,0.305769776,1059,
0.095323,0.01952,0.081252,-0.32208,0.332743812,1060,
0.100822,0.016104,0.083204,-0.311832,0.323143065,1061,
0.106298,0.000732,0.084912,-0.306464,0.31801064,1062,
0.111797,0.008052,0.083936,-0.303536,0.315030459,1063,
0.117393,0.015372,0.082716,-0.289872,0.301834411,1064,
0.122954,0.018788,0.08052,-0.280112,0.292060254,1065,
0.128457,0.023912,0.0793,-0.266448,0.279024749,1066,
0.134057,0.030256,0.068076,-0.25986,0.270327555,1067,
0.139557,0.040016,0.000732,-0.248148,0.251354821,1068,
0.145084,0.033672,0.066612,-0.244488,0.255627354,1069,
0.150594,0.021228,0.07198,-0.232776,0.244573945,1070,
0.158644,0.01098,0.06954,-0.203008,0.214868844,1071,
0.16425,0.00976,0.099552,-0.19032,0.215005955,1072,
0.169745,0.025864,0.105652,-0.220576,0.245937113,1073,
0.175218,0.03294,0.092232,-0.24156,0.260658817,1074,
0.180704,0.031964,0.074664,-0.261568,0.273887256,1075,
0.186208,0.026596,0.047824,-0.27328,0.278704935,1076,
0.191716,0.025132,0.034404,-0.291824,0.294917785,1077,
0.19722,0.023668,0.034648,-0.29646,0.299414745,1078,
0.2028,0.031476,0.041724,-0.310612,0.314978484,1079,
0.2083,0.044408,0.049532,-0.319152,0.326011485,1080,
0.213913,0.05246,0.045628,-0.332572,0.33976183,1081,
0.219423,0.051972,0.032208,-0.339892,0.345347674,1082,
0.224925,0.046116,0.025864,-0.338916,0.343015578,1083,
0.230417,0.045384,0.02684,-0.334524,0.338653805,1084,
0.235901,0.0488,0.02318,-0.333548,0.337894985,1085,
0.241394,0.060756,0.01464,-0.335256,0.341031093,1086,
0.246892,0.062708,-0.000732,-0.338672,0.344429314,1087,
0.252471,0.06832,-0.010492,-0.347456,0.354264557,1088,
0.257975,0.075884,-0.011956,-0.353556,0.361805435,1089,
0.263594,0.082472,-0.00732,-0.36234,0.371679282,1090,
0.26909,0.08418,-0.000488,-0.366976,0.376507497,1091,
0.274604,0.083204,0.06222,-0.365024,0.379521745,1092,
0.280103,0.087352,-0.000732,-0.369416,0.379603858,1093,
0.285601,0.089304,-0.000732,-0.3721,0.382667153,1094,
0.291106,0.092964,-0.005124,-0.373076,0.384518221,1095,
0.296598,0.097356,-0.006588,-0.376004,0.388459265,1096,
0.302162,0.09394,-0.011224,-0.3782,0.389853744,1097,
0.30764,0.099064,-0.014884,-0.376248,0.389355579,1098,
0.313241,0.102724,-0.027572,-0.371124,0.38606406,1099,
0.318731,0.101504,-0.035136,-0.360388,0.376054665,1100,
0.328726,0.103944,-0.04026,-0.3477,0.365130816,1101,
0.334332,0.109068,-0.039528,-0.343796,0.362841537,1102,
0.339834,0.108824,-0.034648,-0.340868,0.359491502,1103,
0.345316,0.106384,-0.033672,-0.338428,0.356349365,1104,
0.350833,0.101016,-0.02562,-0.330376,0.346423033,1105,
0.356318,0.101016,-0.025376,-0.312808,0.329692309,1106,
0.361808,0.09516,-0.02562,-0.30012,0.315885777,1107,
0.367298,0.10736,-0.044408,-0.30134,0.322961353,1108,
0.372858,0.097356,-0.042944,-0.296704,0.315207299,1109,
0.378346,0.105164,-0.04514,-0.29768,0.318920788,1110,
0.38396,0.099552,-0.035624,-0.29768,0.315900384,1111,
0.389443,0.096136,-0.038308,-0.28548,0.303658466,1112,
0.394926,0.0915,-0.043676,-0.285724,0.303179892,1113,
0.40042,0.090524,-0.059536,-0.286456,0.306261604,1114,
0.405914,0.086376,-0.063928,-0.293288,0.312354692,1115,
0.411426,0.05124,-0.199104,-0.418948,0.466674798,1116,
0.416927,0.110532,-0.078324,-0.282552,0.313349014,1117,
0.422509,0.062464,-0.053192,-0.310124,0.320792823,1118,
0.428013,0.072712,-0.070272,-0.330376,0.345504689,1119,
0.433635,0.080032,-0.074908,-0.3233,0.341378411,1120,
0.439138,0.077104,-0.056364,-0.3172,0.331266912,1121,
0.444616,0.074908,-0.040748,-0.315736,0.327048666,1122,
0.450119,0.074176,-0.018056,-0.322812,0.331716273,1123,
0.455616,0.066368,-0.008296,-0.327936,0.33468725,1124,
0.461111,0.001952,0.00732,-0.322812,0.322900883,1125,
0.466591,0.060756,0.011468,-0.31598,0.321972308,1126,
0.472141,0.05856,0.001464,-0.30988,0.315368089,1127,
0.477742,0.057096,-0.003904,-0.30012,0.305527755,1128,
0.483347,0.040992,-0.017812,-0.27938,0.282932493,1129,
0.488812,0.037332,-0.018056,-0.275476,0.278579834,1130,
0.494403,0.028304,-0.020008,-0.32696,0.32879215,1131,
0.499905,0.033428,-0.013908,-0.162748,0.166726648,1132,
0.505394,0.011712,-0.039772,-0.22692,0.230676547,1133,
0.510903,0.029524,-0.079788,-0.071004,0.110812272,1134,
0.516398,0.000488,-0.052216,-0.112972,0.124456505,1135,
0.521894,0.04392,-0.180072,-0.225456,0.291865208,1136,
0.527381,0.103944,-0.132736,-0.315492,0.357712738,1137,
0.532942,0.114924,-0.183,-0.317688,0.384216334,1138,
0.538454,0.095892,-0.162504,-0.312564,0.365101465,1139,
0.544074,0.080276,-0.142252,-0.262056,0.308793159,1140,
0.549582,0.07076,-0.13298,-0.307196,0.342140381,1141,
0.555082,0.058072,-0.135908,-0.25132,0.291556314,1142,
0.560587,0.074664,-0.139568,-0.293532,0.333489092,1143,
0.566108,0.0976,-0.140544,-0.28304,0.330741617,1144,
0.571595,0.102724,-0.136884,-0.285968,0.33326738,1145,
0.577034,0.099552,-0.140544,-0.274012,0.323644547,1146,
0.582643,0.09882,-0.139324,-0.267668,0.317525948,1147,
0.588147,0.1037,-0.138104,-0.244488,0.299333905,1148,
0.593749,0.101504,-0.136884,-0.232044,0.287897047,1149,
0.599259,0.087596,-0.145912,-0.215696,0.274751043,1150,
0.604755,0.080032,-0.162992,-0.2135,0.280274442,1151,
0.610264,0.075152,-0.175924,-0.209352,0.283593612,1152,
0.615749,0.081984,-0.19154,-0.212036,0.297267915,1153,
0.621248,0.08296,-0.199592,-0.21472,0.304670324,1154,
0.626743,0.082472,-0.200324,-0.221552,0.309865494,1155,
0.632343,0.089548,-0.208132,-0.229604,0.322576767,1156,
0.637843,0.091012,-0.221064,-0.236436,0.336235718,1157,
0.643462,0.0854,-0.228384,-0.266936,0.361534562,1158,
0.649034,0.0976,-0.22326,-0.2684,0.362504273,1159,
0.65456,0.10004,-0.19642,-0.247904,0.331730631,1160,
0.660076,0.08174,-0.19642,-0.239852,0.320610708,1161,
0.665557,0.068564,-0.188612,-0.227164,0.303115476,1162,
0.671116,0.049532,-0.198128,-0.216672,0.297749692,1163,
0.676604,0.068564,-0.226432,-0.206912,0.314300888,1164,
0.682167,0.11224,-0.22326,-0.185684,0.311322009,1165,
0.687646,0.148352,-0.22448,-0.19398,0.331704427,1166,
0.693251,0.138836,-0.221308,-0.2135,0.337394303,1167,
0.698749,0.178364,-0.20374,-0.22204,0.350179191,1168,
0.70432,0.13298,-0.198616,-0.214964,0.321467754,1169,
0.70982,0.106384,-0.207156,-0.212524,0.315273872,1170,
0.715492,0.092964,-0.222528,-0.19886,0.312580095,1171,
0.721057,0.087596,-0.281088,-0.146644,0.328919421,1172,
0.726559,0.127368,-0.2928,-0.154208,0.354590686,1173,
0.732111,0.142496,-0.265472,-0.164456,0.343258312,1174,
0.737604,0.073688,-0.327448,-0.155428,0.369878328,1175,
0.743198,0.131272,-0.268644,-0.165188,0.341597734,1176,
0.748693,0.129076,-0.246928,-0.164456,0.32354262,1177,
0.754468,0.125904,-0.278404,-0.166164,0.34780897,1178,
0.760036,0.11346,-0.275964,-0.172752,0.344778994,1179,
0.765564,0.125416,-0.277672,-0.164944,0.346464191,1180,
0.771106,0.142252,-0.278404,-0.158844,0.350679106,1181,
0.77662,0.145668,-0.281332,-0.159576,0.354727163,1182,
0.782199,0.144448,-0.287432,-0.146888,0.353636061,1183,
0.78769,0.148596,-0.295728,-0.135908,0.357780387,1184,
0.793307,0.15006,-0.30134,-0.127856,0.360098536,1185,
0.798778,0.153232,-0.304512,-0.124928,0.363062817,1186,
0.80446,0.159332,-0.303292,-0.117364,0.362142281,1187,
0.810005,0.149816,-0.302316,-0.113704,0.356045499,1188,
0.815429,0.147864,-0.306708,-0.123952,0.362350187,1189,
0.820938,0.149328,-0.30744,-0.121512,0.362744223,1190,
0.826433,0.154452,-0.314028,-0.123708,0.371177416,1191,
0.831925,0.163968,-0.3233,-0.112484,0.379553745,1192,
0.837424,0.15982,-0.330376,-0.1098,0.383075415,1193,
0.842975,0.150304,-0.329644,-0.096624,0.374956873,1194,
0.848463,0.149816,-0.321836,-0.093696,0.367154171,1195,
0.854074,0.155428,-0.31842,-0.088572,0.365231651,1196,
0.859581,0.164212,-0.324764,-0.08418,0.373528458,1197,
0.86508,0.15006,-0.315004,-0.069052,0.355687647,1198,
0.870598,0.148352,-0.297436,-0.055632,0.337003575,1199,
0.876086,0.148352,-0.298168,-0.043188,0.335823876,1200,
0.881601,0.146888,-0.297436,-0.044652,0.334720868,1201,
0.887104,0.156892,-0.303536,-0.04392,0.34449698,1202,
0.892668,0.16714,-0.310612,-0.03904,0.354879861,1203,
0.898173,0.158844,-0.25254,-0.011712,0.298571665,1204,
0.903791,0.171776,-0.311832,-0.037332,0.357966295,1205,
0.909296,0.167384,-0.3294,-0.035868,0.371225372,1206,
0.914801,0.173484,-0.325008,-0.05124,0.371957573,1207,
0.920307,0.184952,-0.321836,-0.067344,0.37725438,1208,
0.925804,0.187392,-0.329156,-0.08174,0.387480143,1209,
0.931303,0.183,-0.343552,-0.089548,0.399419355,1210,
0.936792,0.173484,-0.338916,-0.092476,0.391806794,1211,
0.942383,0.166652,-0.330864,-0.090036,0.381248419,1212,
0.947875,0.17202,-0.340136,-0.085888,0.390717452,1213,
0.95349,0.162992,-0.37332,-0.078324,0.414811841,1214,
0.959041,0.181536,-0.358924,-0.08296,0.410687373,1215,
0.964572,0.219356,-0.295728,-0.121512,0.387733505,1216,
0.970041,0.182512,-0.42944,-0.087352,0.474720671,1217,
0.975466,0.166164,-0.384788,-0.072956,0.425434904,1218,
0.980947,0.151524,-0.42456,-0.077592,0.457418009,1219,
0.986446,0.150792,-0.386496,-0.05612,0.418648826,1220,
0.991931,0.142984,-0.328912,-0.040504,0.360926727,1221,
0.997442,0.153476,-0.369904,-0.040016,0.402473766,1222,
0.00301,0.18544,-0.374052,-0.041968,0.419600054,1223,
0.008513,0.188124,-0.3477,-0.010492,0.395469356,1224,
0.014104,0.198128,-0.313784,0.016836,0.371481566,1225,
0.019604,0.173484,-0.310124,0.032452,0.356828707,1226,
0.025107,0.16714,-0.329644,0.010736,0.369751549,1227,
0.030611,0.190076,-0.290604,0.011468,0.347435009,1228,
0.036083,0.161528,-0.325008,0.005856,0.362981801,1229,
0.041588,0.162748,-0.296948,-0.033428,0.340268214,1230,
0.047068,0.1647,-0.295728,0.010004,0.338646158,1231,
0.052625,0.134688,-0.271572,-0.005368,0.303184802,1232,
0.058122,0.064416,-0.307196,0.054168,0.318516837,1233,
0.063726,0.101016,-0.311832,0.004636,0.327818427,1234,
0.069234,0.113948,-0.294752,0.05002,0.319945134,1235,
0.07474,0.10736,-0.293288,0.001464,0.312323812,1236,
0.080256,0.1037,-0.286456,-0.00122,0.304650978,1237,
0.08575,0.123708,-0.288408,-0.019276,0.314411208,1238,
0.091256,0.148352,-0.324276,-0.066856,0.362812575,1239,
0.096749,0.153232,-0.357704,-0.040748,0.391270491,1240,
0.102322,0.128832,-0.36844,-0.045628,0.392972814,1241,
0.107811,0.15982,-0.334524,-0.03416,0.37231122,1242,
0.113433,0.163236,-0.319884,-0.064416,0.364857762,1243,
0.118975,0.22814,-0.279136,-0.031232,0.361856607,1244,
0.124473,0.177388,-0.36234,0.02196,0.404028489,1245,
0.130018,0.203496,-0.315248,-0.012688,0.375436957,1246,
0.135502,0.18544,-0.304756,0.03904,0.358870917,1247,
0.141058,0.174948,-0.27816,0.011956,0.328820216,1248,
0.146861,0.164212,-0.300852,0.008296,0.342850303,1249,
0.152432,0.136396,-0.293776,0.055632,0.328638291,1250,
0.157935,0.122976,-0.309636,0.044164,0.336077384,1251,
0.163558,0.108092,-0.299144,0.050264,0.322020935,1252,
0.169065,0.116144,-0.289628,0.054412,0.316756173,1253,
0.174562,0.105408,-0.275232,0.031476,0.296402157,1254,
0.180099,0.113948,-0.274256,-0.000488,0.296986091,1255,
0.185585,0.105408,-0.27328,-0.011712,0.293138151,1256,
0.191083,0.09272,-0.280356,-0.014396,0.295641218,1257,
0.196586,0.09394,-0.281088,-0.010492,0.296555677,1258,
0.202151,0.092232,-0.275476,-0.004392,0.290539254,1259,
0.207643,0.087108,-0.27938,0.008052,0.292755568,1260,
0.213217,0.076616,-0.27572,0.002196,0.286175387,1261,
0.21872,0.076128,-0.253272,0.015128,0.264898159,1262,
0.224324,0.10492,-0.260104,0.030256,0.282095237,1263,
0.229807,0.101748,-0.28304,0.016836,0.301243669,1264,
0.235302,0.125904,-0.30134,0.009516,0.32672338,1265,
0.240813,0.128588,-0.299876,0.0244,0.327193901,1266,
0.24631,0.14274,-0.316224,0.023912,0.347770196,1267,
0.251818,0.141276,-0.339404,0.019032,0.368125251,1268,
0.257299,0.14152,-0.347456,-0.01098,0.375332043,1269,
0.262865,0.170312,-0.346724,-0.004148,0.386317118,1270,
0.268352,0.1464,-0.330864,-0.005368,0.361846324,1271,
0.27394,0.172752,-0.35868,-0.001708,0.398117462,1272,
0.279442,0.161284,-0.352092,0.005612,0.387314859,1273,
0.284866,0.172264,-0.332084,0.00732,0.374176765,1274,
0.290314,0.160064,-0.327204,0.012444,0.364469196,1275,
0.295816,0.15982,-0.335988,0.004636,0.3720912,1276,
0.301313,0.15372,-0.339892,0.016836,0.373416471,1277,
0.306825,0.146156,-0.3233,-0.060512,0.359925226,1278,
0.312407,0.132492,-0.320372,-0.002928,0.346700046,1279,
0.317899,0.137372,-0.317932,0.002684,0.346351017,1280,
0.323503,0.132004,-0.31354,0.0122,0.340413319,1281,
0.329056,0.128832,-0.331596,0.010004,0.355884351,1282,
0.33454,0.133712,-0.331108,0.002928,0.357099398,1283,
0.340094,0.1281,-0.3233,0.002684,0.347763862,1284,
0.345598,0.125904,-0.332816,-0.001708,0.355838762,1285,
0.35111,0.133956,-0.321104,0.009028,0.348042373,1286,
0.356602,0.131516,-0.316712,0.009272,0.343058186,1287,
0.362154,0.121024,-0.312076,-0.010736,0.334893267,1288,
0.367652,0.116632,-0.313052,-0.003172,0.334087772,1289,
0.373233,0.11834,-0.32208,0.007564,0.343215816,1290,
0.378724,0.125172,-0.309392,-0.011712,0.333958995,1291,
0.38431,0.11468,-0.315248,0.0122,0.335680866,1292,
0.389815,0.131272,-0.318176,0.01098,0.344367341,1293,
0.395313,0.11346,-0.291336,0.019764,0.313273766,1294,
0.400815,0.122,-0.290116,0.02684,0.315866553,1295,
0.406295,0.143472,-0.284016,0.027816,0.319410446,1296,
0.411803,0.160064,-0.30866,0.03172,0.349138423,1297,
0.417296,0.16592,-0.329156,0.0366,0.370422298,1298,
0.422854,0.130052,-0.322324,-0.000488,0.347572326,1299,
0.428343,0.10858,-0.351604,-0.025864,0.368895562,1300,
0.433947,0.078568,-0.354044,-0.033916,0.364239454,1301,
0.439447,0.078324,-0.320372,-0.016836,0.330236761,1302,
0.444941,0.079544,-0.295728,-0.02562,0.307308774,1303,
0.450451,0.075396,-0.310368,-0.009272,0.319529063,1304,
0.455941,0.072468,-0.295484,-0.014396,0.304581106,1305,
0.461444,0.071248,-0.283528,-0.012688,0.292618164,1306,
0.466934,0.085644,-0.288652,-0.00976,0.301247621,1307,
0.472496,0.0793,-0.316468,-0.004636,0.326285117,1308,
0.477986,0.079056,-0.295728,0.000732,0.306113438,1309,
0.483597,0.087596,-0.305976,0.006832,0.318341088,1310,
0.489102,0.083692,-0.335744,0.009028,0.346135651,1311,
0.494696,0.080032,-0.337452,0.012444,0.347035771,1312,
0.500207,0.082716,-0.320128,0.017812,0.331121036,1313,
0.505708,0.090036,-0.317688,0.022692,0.330978962,1314,
0.51123,0.095404,-0.315248,0.020252,0.329989952,1315,
0.516718,0.100528,-0.252296,0.016104,0.272063392,1316,
0.522315,0.101748,-0.32086,0.014396,0.336913995,1317,
0.527815,0.11224,-0.355752,0.022448,0.373712745,1318,
0.533415,0.123708,-0.366,0.028792,0.387412762,1319,
0.538982,0.133712,-0.385276,0.019276,0.40827449,1320,
0.544477,0.141764,-0.386496,0.019764,0.412149009,1321,
0.550014,0.145424,-0.362584,0.017568,0.391054896,1322,
0.555508,0.154208,-0.348676,0.01708,0.381636983,1323,
0.561047,0.15982,-0.354044,0.013908,0.388693991,1324,
0.56655,0.155916,-0.349896,0.0061,0.383111237,1325,
0.572127,0.153964,-0.330132,0.005368,0.364308751,1326,
0.577625,0.15738,-0.329156,-0.001952,0.364850582,1327,
0.583212,0.158844,-0.316468,-0.011712,0.35428884,1328,
0.588711,0.162992,-0.3111,-0.01952,0.351753653,1329,
0.594305,0.16104,-0.29524,-0.021472,0.336989,1330,
0.599825,0.162504,-0.28304,-0.02684,0.327474544,1331,
0.605335,0.162504,-0.259128,-0.026108,0.306979638,1332,
0.610816,0.165188,-0.256688,-0.028548,0.306579179,1333,
0.61626,0.1586,-0.2562,-0.027084,0.302532549,1334,
0.62174,0.156648,-0.237656,-0.025864,0.285810981,1335,
0.627245,0.159088,-0.22936,-0.030988,0.280847392,1336,
0.632823,0.1586,-0.254004,-0.030256,0.300977437,1337,
0.63832,0.150792,-0.259372,-0.026596,0.301196628,1338,
0.643916,0.15128,-0.250344,-0.02074,0.293236942,1339,
0.649417,0.152988,-0.262056,-0.009272,0.303586306,1340,
0.654927,0.149084,-0.288652,-0.004148,0.324904943,1341,
0.660435,0.152744,-0.320128,-0.005612,0.354745205,1342,
0.665934,0.15616,-0.29402,-0.003416,0.332934491,1343,
0.671429,0.16714,-0.277184,-0.000244,0.323677013,1344,
0.676926,0.1647,-0.295484,-0.002928,0.338297883,1345,
0.682511,0.178364,-0.369904,0.001952,0.410665918,1346,
0.688001,0.1769,-0.364292,0.001464,0.404974585,1347,
0.693601,0.174948,-0.426024,0.006344,0.460590379,1348,
0.699109,0.19642,-0.383568,0.009516,0.431040348,1349,
0.704608,0.193248,-0.358924,0.012688,0.407838464,1350,
0.710445,0.199836,-0.352336,0.01464,0.405326305,1351,
0.717885,0.203496,-0.328912,-0.000244,0.386773558,1352,
0.723446,0.20252,-0.347212,0.006588,0.402012344,1353,
0.728858,0.198616,-0.377712,-0.005856,0.426789132,1354,
0.734494,0.17324,-0.382348,0.008296,0.419846298,1355,
0.740035,0.166408,-0.31598,0.013908,0.357391124,1356,
0.745482,0.17202,-0.373564,0.022692,0.411893031,1357,
0.750967,0.158356,-0.366732,0.038796,0.401340394,1358,
0.756478,0.127856,-0.362584,0.053192,0.388128462,1359,
0.761952,0.184464,-0.298412,0.076372,0.359039512,1360,
0.767441,0.121268,-0.369904,0.087108,0.398901869,1361,
0.773011,0.068808,-0.366,0.096624,0.384742431,1362,
0.778499,0.09882,-0.367708,0.126148,0.401108319,1363,
0.784113,0.10858,-0.335744,0.136884,0.378484979,1364,
0.789617,0.121756,-0.312076,0.139568,0.362898305,1365,
0.795113,0.132492,-0.315492,0.1281,0.36537507,1366,
0.800597,0.132248,-0.285236,0.12078,0.336803975,1367,
0.80609,0.133956,-0.2745,0.10858,0.324166742,1368,
0.811584,0.127368,-0.247416,0.0915,0.292932645,1369,
0.817181,0.142008,-0.249856,0.078324,0.297874037,1370,
0.824469,0.122244,-0.24888,0.050996,0.281931626,1371,
0.834837,0.08784,-0.296704,0.044652,0.312638658,1372,
0.840321,0.161528,-0.241316,0.053436,0.295262786,1373,
0.845903,0.13908,-0.205692,0.081008,0.261179519,1374,
0.851372,0.103456,-0.336476,0.085644,0.362290129,1375,
0.856807,0.096136,-0.247416,0.085888,0.278986659,1376,
0.862718,0.180072,-0.237412,0.094916,0.312729004,1377,
0.868214,0.108092,-0.351116,0.09516,0.379501978,1378,
0.873817,0.139324,-0.32086,0.108336,0.366195311,1379,
0.879321,0.166408,-0.303292,0.112484,0.363772333,1380,
0.884807,0.156892,-0.330864,0.124196,0.386666177,1381,
0.89029,0.18056,-0.307684,0.126392,0.378478923,1382,
0.895786,0.20008,-0.310612,0.16104,0.403045534,1383,
0.901487,0.13054,-0.3294,0.17446,0.394944734,1384,
0.909606,0.19398,-0.301828,0.17934,0.401112475,1385,
0.915055,0.205692,-0.295972,0.180804,0.403235304,1386,
0.920605,0.20496,-0.25986,0.185928,0.379611699,1387,
0.926103,0.19886,-0.258884,0.175192,0.370484091,1388,
0.93157,0.193492,-0.263764,0.160552,0.364400256,1389,
0.936988,0.197396,-0.272304,0.137616,0.363390716,1390,
0.942756,0.13054,-0.280112,0.131272,0.335761466,1391,
0.948255,0.173728,-0.28182,0.122244,0.352912915,1392,
0.953867,0.158844,-0.27694,0.11224,0.338415422,1393,
0.959382,0.121756,-0.286212,0.100284,0.326800724,1394,
0.964887,0.136396,-0.278404,0.081252,0.320491097,1395,
0.970409,0.129564,-0.276452,0.067588,0.312699018,1396,
0.975901,0.12932,-0.27206,0.056608,0.306504114,1397,
0.981389,0.130784,-0.267912,0.047824,0.301941102,1398,
